District,Year,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,VP_Jan,VP_Feb,VP_Mar,VP_Apr,VP_May,VP_Jun,VP_Jul,VP_Aug,VP_Sep,VP_Oct,VP_Nov,VP_Dec,Low_Copper,Medium_copper,High_copper,Low_Boron,Medium_boron,High_boron,Normal_EC,Critical for salt sensitive crop_EC,Critical for salt tolerant_EC,Injurious to all_EC,Low_Fe,Medium_Fe,High_Fe,Low_Mn,Medium_Mn,High_Mn,Low_N,Medium_N,High_N,Low_C,Medium_C,High_C,Acidic,Normal,Alkaline,Highly Alkaline,Low_P,Medium_P,High_P,Low_K,Medium_K,High_K,Low_S,Medium_S,High_S,Low_Zn,Medium_Zn,High_Zn,Area,Production,Yield,Latitude,Longitude
Gurdaspur,1995,21.359,57.635,19.545,3.584,0.2,40.851,89.017,211.535,78.706,1.505,4.173,0.969,13.566,16.428,20.46,26.503,34.121,36.67,32.91,30.554,30.83,27.368,20.796,15.722,9.267,10.084,12.012,13.84,17.212,25.268,30.581,31.226,27.082,17.511,12.326,10.283,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,219,840,3834,32.0414,75.4031
Gurdaspur,1996,12.467,18.145,13.443,1.89,3.662,134.183,78.302,193.49,27.347,1.912,0,0,13.999,17.135,23.002,28.824,32.416,32.714,32.645,31.014,30.34,26.153,20.116,14.956,9.283,10.198,12.927,14.04,15.911,23.169,29.867,30.796,26.482,17.11,12.311,9.998,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,213,757,3603,32.0414,75.4031
Gurdaspur,1997,12.753,7.595,14.699,27.662,24.85,74.507,197.522,256.483,39.876,17.781,17.032,3.161,13.395,16.246,21.293,26.956,30.396,32.909,33.169,31.059,30.934,24.425,19.673,13.005,9.468,10.084,12.226,12.225,14.112,21.099,29.982,31.196,25.982,15.895,12.012,9.598,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,205,804,3920,32.0414,75.4031
Gurdaspur,1998,0,25.385,13.14,15.67,4.285,22.559,146.438,70.674,52.114,13.034,4.866,0.473,13.692,16.82,20.276,28.56,34.013,35.314,32.611,32.583,30.526,26.817,21.223,14.981,8.413,10.084,11.527,13.84,17.127,23.169,29.982,32.596,25.982,17.309,12.441,10.682,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,195,733,3759,32.0414,75.4031
Gurdaspur,1999,11.913,3.114,6.691,0,12.334,45.37,50.457,81.75,44.863,1.751,0,0,13.027,17.262,22.622,30.465,33.992,33.666,33.173,32.072,31.883,27.58,22.047,15.881,9.468,11.151,12.626,16.825,17.027,22.599,30.067,31.537,26.182,18.125,13.542,10.798,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,214,862,4028,32.0414,75.4031
Gurdaspur,2000,12.532,18.557,6.995,0.256,6.91,36.411,216.152,59.488,18.698,0,4.279,6.07,13.709,15.54,21.672,30.578,35.596,34.194,31.839,32.088,30.563,27.803,21.276,15.94,9.854,9.898,12.241,15.055,18.784,22.998,30.082,31.096,25.982,17.71,13.227,11.067,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,213,929,4363,32.0414,75.4031
Gurdaspur,2001,4.516,4.505,13.587,10.734,22.952,51.745,212.624,33.37,22.894,0.432,0,0,12.906,17.431,22.716,28.141,34.033,32.911,31.982,32.624,31.638,27.934,21.729,16.079,9.453,10.083,12.21,13.242,16.027,20.613,29.822,30.982,26.682,18.01,12.825,10.582,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,217,924,4257,32.0414,75.4031
Gurdaspur,2002,3.004,5.459,2.02,1.526,16.878,32.879,51.632,68.611,84.449,0,0.273,7.303,15.568,15.557,20.119,30.701,34.927,34.966,34.098,32.79,29.708,26.497,22.005,16.274,9.869,10.384,12.926,14.54,17.112,22.784,30.367,32.397,25.029,17.425,12.425,10.682,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,217,1011,4660,32.0414,75.4031
Gurdaspur,2004,118.3,17.2,0,23.3,36,77,179.5,166.7,20.2,43.2,6.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,219,952,4348,32.0414,75.4031
Gurdaspur,2005,60.9,137.2,77.6,19.4,18.6,46.9,420.7,201.6,132.3,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,227,810,3569,32.0414,75.4031
Gurdaspur,2006,20.4,10.4,64,8.7,32.4,86.5,359.5,232.5,123.7,64.4,9.1,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,227,904,3981,32.0414,75.4031
Gurdaspur,2007,0,78.3,169.1,14.5,39.3,187.8,231.8,418.8,40.8,0,8.8,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,229,910,3976,32.0414,75.4031
Gurdaspur,2008,25.1,24.3,0,41.2,39.7,379.3,232,442.2,23.5,8.9,0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,231,976,4225,32.0414,75.4031
Gurdaspur,2009,13.7,28.1,5.2,18.5,5.7,19.3,247.4,197.5,30.5,2.4,30.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,231,927,4013,32.0414,75.4031
Gurdaspur,2010,2.4,34.6,1.3,0.3,9.6,27,218,412.1,138.9,16.2,6,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,230,940,4085,32.0414,75.4031
Gurdaspur,2011,,,,,,,,,,,,,10,15,20,25,33,32,30,29,28,24,19,12,11.05,15.35,19.18,17.11,20.14,23.79,30.57,31.67,28.37,19.1,15.82,10.38,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,226,919,4065,32.0414,75.4031
Gurdaspur,2012,140.3,20.6,10.8,27,5.1,16.2,225.5,507.9,198,3.5,1.6,22.2,10,12,19,25,31,34,32,30,28,24,18,13,9.82,9.53,13.84,18.06,13.49,19.17,32.84,36.1,32.91,21.79,15.27,12.73,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,201,1098,4753,32.0414,75.4031
Gurdaspur,2013,38,127.7,19.5,2.1,5.3,131.9,360.2,610.2,95.4,74.2,13.2,21.4,10,14,20,26,32,32,31,29,28,25,17,13,11.42,14.55,18.01,18.16,16.18,29.98,34.17,34.07,31.4,26.94,15.31,13.63,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,184,825,4482,32.0414,75.4031
Gurdaspur,2014,70.8,68.9,78.6,52.4,36,36.9,218.8,250.2,192,23.5,0.7,18.5,11,13,18,24,30,34,31,30,28,24,18,11,11.55,12.13,15.69,17.91,17.83,23.43,34.17,33.55,31.77,23.28,14.45,10.5,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,184,822,4469,32.0414,75.4031
Gurdaspur,2015,26.4,81.8,180.7,55.3,10.8,70.6,277.8,274.3,158,23.7,5,3.3,11,16,18,25,31,31,30,30,28,24,18,13,11.42,14.36,16.51,19.65,17.53,23.38,33.55,36.1,28.75,22.09,14.45,11.53,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,187,627,3356,32.0414,75.4031
Gurdaspur,2016,3.6,5.1,70.4,5.6,26.2,106.4,348,308,68.8,1.4,0.1,2.6,12,16,20,27,32,33,31,29,29,25,19,14,12.9,14.55,18.01,16.41,18.56,28.7,38.22,36.88,34.88,24.4,16.04,14.23,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,184,856,4654,32.0414,75.4031
Gurdaspur,2017,104.9,10.2,33.5,22.3,22.8,138.9,307.4,428.7,134.3,0,0.9,78.6,12,15,19,28,32,31,31,30,28,25,17,13,12.9,13.98,16.48,16.64,18.56,27.43,40.92,39.07,32.53,24.4,15.7,11.68,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,184,848,4606,32.0414,75.4031
Gurdaspur,2018,12.5,59.6,20.2,23.9,14.4,102.7,271.5,468.5,304.7,24,9.3,9.5,12,15,21,27,33,32,30,30,28,24,18,12,11.5,13.13,17.66,20.69,16.61,26.17,31,31.85,28.37,21.19,14.86,10.8,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,0,100,0,0,100,,,,,,,185,876,4733,32.0414,75.4031
Hoshiarpur,1968,26.934,34.311,13.146,4.14,7.353,16.739,143.063,207.226,3.952,12.274,0.012,11.142,12.096,14.057,21.517,27.551,31.874,35.382,31.954,31.058,31.619,24.822,19.655,14.9,9.124,9.409,10.914,12.161,14.82,23.328,29.701,30.377,25.152,16.016,11.065,10.091,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,113,143,1269,31.5143,75.9115
Hoshiarpur,1969,6.001,12.802,31.491,42.569,26.814,14.626,219.549,127.167,136.768,2.932,0.138,0.008,13.437,16.692,24.076,27.612,31.276,35.441,32.523,32.318,30.286,27.32,20.934,15.103,9.459,10.424,12.46,12.161,14.57,23.475,29.645,30.747,25.801,16.78,11.179,9.846,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,0.22,186,1521,31.5143,75.9115
Hoshiarpur,1970,21.865,23.747,13.889,0.805,10.187,48.318,51.726,197.728,56.707,1.537,0,0.142,14.1,16.26,21.777,28.847,34.012,33.264,33.487,31.222,30.626,27.123,19.462,14.813,9.459,9.792,11.012,12.867,15.454,22.181,29,30.529,25.724,15.717,10.869,9.975,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,126,162,1283,31.5143,75.9115
Hoshiarpur,1971,2.592,16.672,5.414,25.621,49.709,77.218,160.947,282.598,40.298,9.069,1.233,0.008,13.17,16.756,22.317,28.331,30.954,33.668,31.368,30.467,29.482,26.142,20.185,15.443,9.2,10.008,11.101,12.568,14.081,23.084,29.843,30.558,25.02,15.615,11.195,10.138,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,131,192,1468,31.5143,75.9115
Hoshiarpur,1972,13.952,16.232,9.27,5.137,5.604,14.163,93.629,133.467,194.713,16.877,12.766,12.114,14.08,14.13,22.192,26.423,32.813,35.313,32.725,31.14,28.952,25.004,20.166,15.179,9.823,9.113,11.413,11.257,15.721,23.973,29.298,29.684,24.302,15.753,11.481,10.292,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,152,218,1435,31.5143,75.9115
Hoshiarpur,1973,17.637,16.834,11.972,2.307,16.674,50.176,174.045,264.104,93.368,5.17,0,19.886,13.457,17.29,20.592,29.497,32.857,34.742,31.668,31.069,29.373,25.37,19.291,12.927,9.353,9.862,11.012,13.398,15.353,22.868,30.103,30.635,25.925,16.004,11.029,9.492,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,155,292,1885,31.5143,75.9115
Hoshiarpur,1974,11.839,15.048,3.116,1.208,19.591,31.427,198.352,88.335,24.896,0.656,0.008,8.623,12.809,14.386,21.958,29.062,32.017,33.533,32.198,30.625,29.494,25.416,18.602,13.374,9.075,9.712,11.859,13.031,15.006,23.011,29.499,29.23,25.021,16.378,11.07,9.392,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,147,248,1687,31.5143,75.9115
Hoshiarpur,1975,26.079,28.95,33.926,5.279,1.055,121.968,208.513,176.027,198.176,3.023,0,0.058,13.3,14.894,20.312,28.235,32.841,34.177,31.152,30.739,29.093,26.917,18.503,15.131,8.311,9.708,10.828,12.714,15.616,21.827,29.201,30.377,24.721,15.833,10.729,10.039,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,141,292,2070,31.5143,75.9115
Hoshiarpur,1976,17.433,30.026,18.101,11.571,15.977,129.714,184.35,512.875,160.926,13.574,0,0.075,13.763,15.853,20.303,26.365,32.241,33.072,32.126,29.605,29.356,26.161,19.962,14.149,9.722,9.992,10.914,11.586,14.658,21.926,29.689,29.047,24.523,15.969,11.581,10.075,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,145,308,2120,31.5143,75.9115
Hoshiarpur,1977,36.773,1.881,1.837,48.612,43.319,133.928,199.439,148.58,64.504,23.394,1.005,8.82,12.978,15.575,22.245,26.607,29.12,32.34,31.178,30.482,28.835,26.545,21.233,14.916,9.559,9.704,11.167,12.267,13.355,23.227,28.105,30.418,24.209,16.275,11.965,10.091,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,148,272,1840,31.5143,75.9115
Hoshiarpur,1978,6.456,9.36,70.307,13.085,0.548,88.322,315.417,368.129,192.946,0.15,9.29,0.901,12.08,15.079,19.416,26.681,33.98,33.867,30.702,30.236,29.184,25.968,20.102,15.136,9.17,9.408,10.077,12.402,16.454,22.767,29.239,30.876,25.782,16.016,11.581,10.192,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,145,261,1803,31.5143,75.9115
Hoshiarpur,1979,13.324,51.401,42.501,6.994,24.874,42.776,168.613,85.154,112.415,7.62,6.831,0.865,13.729,15.218,19.64,29.101,31.008,34.748,31.637,31.957,28.912,26.819,20.735,15.96,9.354,9.509,10.513,12.066,14.173,23.027,29.202,29.534,26.6,16.774,11.783,10.28,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,148,279,188,31.5143,75.9115
Hoshiarpur,1980,15.407,17.256,22.162,7.549,9.058,111.029,440.042,293.878,92.312,6.924,8.865,11.744,13.821,16.484,20.518,29.609,33.841,33.968,31.573,30.676,29.174,26.587,19.319,14.215,9.513,10.607,10.665,12.815,16.157,22.379,29.946,30.23,25.433,16.57,11.283,10.091,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,156,330,2114,31.5143,75.9115
Hoshiarpur,1981,90.638,22.203,43.89,7.819,9.379,6.79,398.541,115.876,6.404,8.032,33.973,0.452,13.403,16.557,21.136,27.842,32.668,34.547,30.781,30.783,30.138,25.083,19.075,14.402,9.061,10.107,10.654,12.351,15.158,23.428,28.605,30.329,25.6,16.016,11.388,10.091,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,156,318,2041,31.5143,75.9115
Hoshiarpur,1982,26.43,23.85,103.284,20.452,41.08,13.411,49.793,200.368,3.281,1.162,23.859,25.502,14.431,14.798,18.508,25.288,29.266,34.311,32.886,30.485,30.247,25.991,19.639,15.042,9.275,9.808,9.966,11.597,13.763,23.125,30.842,30.619,25.636,16.316,11.382,10.355,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,163,333,2041,31.5143,75.9115
Hoshiarpur,1983,47.021,28.654,56.613,42.09,74.299,55.616,180.601,250.703,69.503,21.875,0,1.748,12.775,15.421,19.908,24.983,29.79,33.31,31.885,30.646,30.393,25.157,18.89,14.77,9.205,9.349,10.466,10.904,14.658,23.922,29.499,30.619,25.552,15.762,10.983,10.091,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,173,346,1998,31.5143,75.9115
Hoshiarpur,1984,0.722,57.342,11.122,21.199,1.409,23.464,432.867,245.644,162.22,0,0.019,23.607,12.323,14.105,22.755,27.399,34.637,34.987,31.123,31.034,28.461,25.05,19.201,14.456,8.812,9.197,12.157,12.269,16.759,23.515,29.904,30.905,24.065,15.569,11.441,9.945,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,168,366,2181,31.5143,75.9115
Hoshiarpur,1985,12.259,1.573,11,31.717,20.736,75.99,323.099,182.111,124.413,19.572,1.816,21.322,13.485,16.814,22.913,27.721,33.294,34.411,31.126,30.827,30.02,24.828,19.933,15.658,9.061,10.606,13.043,12.645,15.353,23.562,29.499,30.418,25.261,15.068,11.236,10.091,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,165,349,2117,31.5143,75.9115
Hoshiarpur,1986,3.791,41.852,19.512,13.734,29.864,84.619,246.342,220.045,129.078,6.896,1.973,25.925,12.368,15.605,20.528,26.893,29.904,33.863,30.857,31.052,29.408,25.29,20.215,13.355,9.275,9.897,10.914,12.252,14.212,23.026,29.515,30.287,25.385,16.034,11.835,9.534,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,163,414,2539,31.5143,75.9115
Hoshiarpur,1987,34.692,23.99,24.136,12.067,20.808,66.224,100.994,97.767,5.179,16.734,0,10.289,13.726,17.187,21.395,27.869,28.315,34.344,34.191,32.441,31.826,26.863,20.206,15.16,9.061,10.507,11.813,12.563,14.347,24.411,32.979,31.528,27.224,17.015,11.57,10.649,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,170,796,2329,31.5143,75.9115
Hoshiarpur,1988,7.759,13.107,63.489,10.111,1.279,57.251,287.534,156.525,163.006,24.83,0.066,30.089,14.96,16.997,20.743,29.207,33.83,34.221,31.006,30.253,29.652,25.64,20.118,15.193,10.289,11.108,11.112,13.313,16.306,23.697,29.957,30.647,27.077,16.16,11.283,10.653,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,167,430,2574,31.5143,75.9115
Hoshiarpur,1989,49.927,7.059,19.524,3.831,8.368,29.595,255.833,128.736,60.208,0.593,8.221,2.518,12.79,15.361,20.573,25.836,31.903,33.21,31.966,29.028,29.639,26.071,19.546,14.566,8.86,10.107,11.112,11.849,15.006,22.296,29.587,30.445,25.552,16.016,11.283,10.133,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,163,460,2825,31.5143,75.9115
Hoshiarpur,1990,5.787,72.214,70.544,16.201,29.921,19.157,187.131,232.067,245.193,3.177,10.833,41.63,15.174,16.009,19.829,27.003,32.285,34.971,30.981,30.425,29.446,25.099,20.078,14.549,10.66,10.107,10.082,11.752,14.628,24.232,29.757,30.819,26.239,15.622,11.236,10.192,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,163,453,2780,31.5143,75.9115
Hoshiarpur,1991,1.748,25.183,13.354,51.563,22.326,114.33,27.744,161.001,75.313,3.36,0.953,10.513,12.797,16.127,20.531,25.55,31.622,33.121,32.985,30.53,29.815,24.965,19.03,15.045,9.056,10.356,11.112,11.741,15.793,22.982,31.099,30.619,26.387,16.016,10.935,10.192,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,163,466,2858,31.5143,75.9115
Hoshiarpur,1992,59.383,40.09,20.196,12.696,39.021,27.914,126.074,202.962,118.035,3.737,19.776,2.625,14.033,15.234,20.586,26.879,31.011,34.216,31.087,30.39,29.351,25.585,19.987,15.979,9.475,9.408,10.916,11.555,14.411,23.926,29.587,30.429,25.822,16.016,11.283,10.192,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,155,457,2947,31.5143,75.9115
Hoshiarpur,1993,12.622,16.751,24.574,27.84,15.983,32.839,162.545,29.062,125.557,0,0,0.008,12.945,17.861,19.8,27.409,33.604,34.515,31.323,32.431,29.086,25.516,20.4,14.999,9.337,11.013,10.164,11.352,15.395,23.125,29.499,30.329,25.031,16.016,11.435,10.634,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,156,457,2928,31.5143,75.9115
Hoshiarpur,1994,24.441,14.609,7.378,7.395,60.355,38.124,168.03,112.04,146.475,2.291,0,9.374,14.096,16.001,22.778,25.952,32.903,35.238,31.419,30.532,28.862,25.081,20.192,15.64,9.875,10.008,11.624,11.597,15.901,24.538,29.355,30.588,25.295,16.033,11.324,10.192,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,157,484,3080,31.5143,75.9115
Hoshiarpur,1995,33.906,100.498,19.468,5.663,0.455,79.634,164.929,303.76,116.282,2.532,15.197,1.726,13.044,15.828,19.997,25.768,33.608,35.75,31.938,29.51,29.649,26.512,20.156,15.399,9.242,9.908,10.828,12.298,16.488,25.653,29.916,30.084,26.431,16.281,11.182,10.187,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,152,482,3168,31.5143,75.9115
Hoshiarpur,1996,38.955,37.932,29.13,10.359,21.719,201.09,119.399,331.409,53.138,6.298,0,2.432,13.559,16.911,21.98,28.045,31.573,32.576,31.905,29.898,29.301,25.394,19.29,14.229,9.259,9.962,11.679,12.414,14.889,23.236,29.278,29.983,25.823,16.033,11.186,9.692,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,131,395,3017,31.5143,75.9115
Hoshiarpur,1997,23.309,12.648,22.405,39.812,22.33,120.645,262.481,347.207,73.643,22.009,16.279,4.065,13.403,15.972,20.893,26.526,30.085,32.355,32.292,30.096,30.327,24.04,19.257,12.859,9.505,9.908,11.012,10.938,13.897,20.877,29.499,30.418,25.36,14.986,11.029,9.392,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,131,426,3252,31.5143,75.9115
Hoshiarpur,1998,24.578,39.321,31.618,28.672,18.953,16.537,199.611,124.919,81.925,17.483,1.92,2.496,12.215,16.537,19.681,27.719,33.34,35.035,31.739,31.229,29.871,26.431,20.662,15.114,8.284,9.97,10.414,12.382,16.185,23.095,29.515,31.471,25.319,16.033,11.313,10.421,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,135,413,3062,31.5143,75.9115
Hoshiarpur,1999,14.516,12.015,11.649,7.745,16.966,68.301,89.128,162.202,81.24,2.57,1.819,2.522,12.97,17.889,22.768,30.802,33.438,32.929,32.532,31.298,31.093,27.018,21.188,15.699,9.459,10.924,11.575,14.983,16.012,22.82,29.611,31.426,25.523,16.692,11.894,10.466,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,140,488,3484,31.5143,75.9115
Hoshiarpur,2000,19.4,24.803,8.612,2.556,13.806,63.754,225.931,110.983,50.823,0,3.828,0.877,13.84,14.926,20.884,29.834,34.508,33.285,31.068,31.22,30.13,27.715,20.972,15.969,9.973,9.66,11.012,13.098,16.486,22.295,29.587,30.328,25.427,16.672,12.054,11.086,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,144,517,3591,31.5143,75.9115
Hoshiarpur,2001,7.426,7.923,18.119,10.382,22.912,67.618,289.395,53.622,52.313,0.719,1.851,1.715,13.121,17.227,22.282,27.423,33.515,32.386,31.578,32.152,30.451,27.619,21.311,16.001,9.459,9.891,11.06,11.936,15.158,20.635,29.703,30.475,26.514,16.91,11.581,10.434,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,142,489,3443,31.5143,75.9115
Hoshiarpur,2002,10.726,24.314,25.15,6.753,17.466,59.199,86.837,128.268,164.918,0.633,0,5.493,15.774,15.41,19.572,29.922,34.62,34.183,33.639,31.628,28.619,26.075,21.361,15.768,9.7,10.096,11.612,13.031,16.012,23.131,30.383,31.78,24.09,16.049,11.199,10.55,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,139,503,3616,31.5143,75.9115
Hoshiarpur,2004,71.9,15.4,0,13.3,51.5,87,140.8,91.6,2.7,133.3,2.1,19.3,,,,,,,,,,,,,,,,,,,,,,,,,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,146,499,3417,31.5143,75.9115
Hoshiarpur,2005,50.5,71.1,26.4,5.5,8.2,55.2,192.1,69.2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,145,493,3402,31.5143,75.9115
Hoshiarpur,2006,8.5,0,0,0,0,14.3,234.8,146.2,76.9,0,0.4,8.5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,96,0,98,2,100,0,0,0,0,4,96,7,93,0,100,0,0,13,87,0,5,95,0,0,0,7,93,100,0,0,16,63,21,1,90,9,145,514,3546,31.5143,75.9115
